Dist1,Dist2,Dist3,Dist4,Dist5,Dist6,Dist7,Choice,Velocity
61,149,96,58,83,148,67,3,0.7
61,149,95,58,82,148,67,3,0.7
61,149,96,58,82,148,68,3,0.7
61,149,94,58,81,148,67,3,0.7
61,149,94,58,83,148,67,3,0.7
62,149,95,58,84,148,67,3,0.7
61,149,95,58,84,148,67,3,0.7
61,149,94,58,84,148,67,3,0.7
60,149,95,58,83,148,68,4,0.7
61,149,96,58,82,148,69,4,0.7
60,149,98,58,81,148,69,4,0.7
60,149,100,58,79,148,69,4,0.7
59,149,103,58,78,148,70,4,0.7
58,149,104,58,76,148,71,4,0.7
58,149,106,58,77,148,72,4,0.7
58,149,110,58,75,148,73,4,0.7
58,149,110,58,76,148,73,3,0.7
59,149,108,58,75,148,73,3,0.7
60,149,108,57,75,148,73,3,0.7
60,149,107,57,75,148,72,3,0.7
59,149,106,57,76,148,73,3,0.7
61,149,105,57,76,148,73,3,0.7
60,149,105,57,76,148,74,3,0.7
60,149,103,57,76,148,73,3,0.7
60,149,104,57,76,148,73,3,0.7
61,149,102,57,76,148,72,3,0.7
61,149,101,56,77,148,73,3,0.7
62,149,101,56,77,148,71,3,0.7
62,149,101,56,77,149,72,3,0.7
61,149,102,56,77,148,73,3,0.7
62,149,101,56,78,148,72,3,0.7
62,149,101,56,78,148,72,3,0.7
62,149,102,56,76,148,71,3,0.7
63,149,102,56,77,148,71,3,0.7
63,149,102,56,77,148,70,3,0.7
62,149,101,56,76,148,71,3,0.7
62,149,99,55,78,148,71,3,0.7
63,149,100,55,79,148,70,3,0.7
63,149,98,55,79,148,70,3,0.7
64,149,98,55,79,148,70,3,0.7
64,149,97,55,79,148,70,3,0.7
63,149,96,55,79,148,71,3,0.7
64,149,97,55,80,148,70,3,0.7
64,149,96,55,80,148,70,3,0.7
64,149,96,55,80,148,71,3,0.7
64,149,97,55,82,148,70,3,0.7
65,149,96,55,82,148,70,3,0.7
64,149,95,54,81,147,71,3,0.7
66,149,95,54,82,147,71,3,0.7
66,149,93,54,84,146,70,3,0.7
65,148,92,54,87,145,69,3,0.7
66,149,93,54,149,144,69,3,0.7
66,149,91,54,149,144,70,3,0.7
65,149,94,54,89,145,71,4,0.7
65,149,94,54,83,146,72,4,0.7
64,149,97,54,82,147,71,4,0.7
63,149,99,54,80,148,72,4,0.7
63,149,103,54,78,148,73,4,0.7
64,149,104,54,77,148,73,4,0.7
62,149,105,54,76,148,75,4,0.7
63,149,107,54,75,148,74,4,0.7
63,149,107,54,75,148,75,3,0.7
63,149,106,54,75,149,76,3,0.7
63,149,106,54,75,148,75,3,0.7
63,149,106,54,77,148,75,3,0.7
64,148,105,54,77,148,74,3,0.7
64,149,104,54,78,148,73,3,0.7
63,149,102,54,79,147,74,3,0.7
64,149,102,53,83,146,74,3,0.7
63,149,100,53,94,146,75,3,0.7
64,149,100,53,149,145,75,3,0.7
64,149,99,53,148,144,75,3,0.7
64,149,99,53,148,144,74,3,0.7
65,149,99,53,149,143,75,3,0.7
65,149,98,53,149,142,74,3,0.7
65,148,97,53,148,141,74,3,0.7
64,149,96,52,149,141,73,3,0.7
64,149,96,52,149,140,74,3,0.7
65,149,97,52,149,139,73,3,0.7
65,149,97,52,149,139,74,3,0.7
67,149,95,52,149,138,73,3,0.7
67,149,95,52,148,137,73,3,0.7
66,149,93,52,148,137,72,3,0.7
68,149,93,53,148,136,73,3,0.7
67,149,93,53,148,135,72,3,0.7
67,149,93,52,149,134,72,3,0.7
67,149,94,52,149,134,71,3,0.7
68,149,92,52,149,133,72,3,0.7
68,149,92,52,149,132,71,3,0.7
68,149,92,52,149,132,71,3,0.7
67,149,93,52,149,131,70,3,0.7
69,148,92,52,148,130,69,3,0.7
69,149,91,52,148,130,70,3,0.7
68,149,91,51,148,129,71,3,0.7
69,149,91,51,149,128,70,3,0.7
69,149,89,51,149,127,70,3,0.7
69,149,90,52,149,127,69,3,0.7
69,149,90,52,148,126,70,3,0.7
69,149,88,52,149,125,69,3,0.7
70,149,89,51,149,125,70,3,0.7
70,149,86,51,149,124,69,3,0.7
69,149,87,51,148,123,69,3,0.7
70,149,86,51,148,123,68,3,0.7
69,149,86,51,149,122,69,3,0.7
70,149,86,51,149,121,68,3,0.7
70,149,85,51,149,120,69,3,0.7
70,149,85,51,149,120,68,3,0.7
71,148,86,51,148,119,68,3,0.7
71,149,84,51,148,118,67,3,0.7
71,149,84,52,149,118,66,3,0.7
70,149,84,52,148,117,67,3,0.7
70,149,82,51,149,116,67,3,0.7
71,149,82,51,149,116,66,3,0.7
71,149,82,52,149,115,65,3,0.7
71,149,82,52,149,114,66,3,0.7
72,149,83,52,149,113,66,3,0.7
72,149,81,51,149,113,66,3,0.7
72,148,82,51,148,112,64,3,0.7
71,149,81,51,148,111,65,3,0.7
73,149,81,51,148,111,65,3,0.7
72,149,81,51,149,110,65,3,0.7
72,149,82,51,149,109,64,3,0.7
73,149,79,52,149,109,64,3,0.7
72,149,81,52,149,109,64,4,0.7
72,149,83,52,148,110,65,4,0.7
72,149,84,52,148,110,65,4,0.7
71,149,85,52,148,112,65,4,0.7
70,149,87,52,149,111,65,4,0.7
70,149,88,52,149,112,65,4,0.7
70,149,89,52,149,114,65,4,0.7
70,148,92,52,149,115,65,4,0.7
68,148,92,52,149,115,65,4,0.7
67,149,94,52,149,116,65,4,0.7
67,149,98,52,149,116,64,4,0.7
67,149,100,52,148,117,64,4,0.7
67,149,103,52,148,117,65,4,0.7
67,149,104,52,148,118,65,4,0.7
67,149,107,52,148,120,66,4,0.7
67,149,111,52,148,121,66,4,0.7
67,148,114,52,148,122,66,4,0.7
66,147,118,52,148,122,66,4,0.7
66,148,116,51,149,121,66,3,0.7
66,149,116,51,149,121,66,3,0.7
66,149,113,51,149,120,65,3,0.7
67,148,113,52,149,119,66,3,0.7
67,149,109,52,149,119,65,3,0.7
67,149,109,51,149,118,65,3,0.7
67,149,108,51,149,117,65,3,0.7
67,149,107,51,148,116,64,3,0.7
67,148,107,51,149,116,64,3,0.7
67,149,103,52,149,115,64,3,0.7
67,149,103,52,148,114,63,3,0.7
67,149,102,51,148,114,63,3,0.7
67,149,102,51,149,113,62,3,0.7
67,149,101,51,149,112,63,3,0.7
67,149,104,51,149,113,63,4,0.7
67,149,105,52,149,113,62,4,0.7
67,149,111,52,149,114,62,4,0.7
67,148,113,52,149,116,62,4,0.7
66,146,116,52,149,118,63,4,0.7
66,143,123,52,149,118,63,4,0.7
66,144,129,52,148,120,62,4,0.7
66,141,133,52,149,120,63,4,0.7
66,139,137,52,149,122,63,4,0.7
66,137,149,52,149,122,63,4,0.7
66,136,149,52,149,124,63,4,0.7
66,134,150,52,149,124,63,4,0.7
65,133,149,52,149,126,62,4,0.7
65,131,149,52,149,128,64,4,0.7
64,129,149,52,149,129,64,4,0.7
64,128,149,52,149,131,64,4,0.7
65,127,149,52,149,133,64,4,0.7
64,125,149,52,149,133,64,4,0.7
64,124,149,52,149,136,64,4,0.7
65,123,149,52,146,138,65,4,0.7
65,124,149,52,149,137,65,3,0.7
65,125,149,52,149,136,64,3,0.7
66,126,149,53,149,135,64,3,0.7
66,126,150,51,149,135,63,3,0.7
67,128,149,52,149,133,64,3,0.7
67,128,149,52,149,133,63,3,0.7
66,128,149,52,149,133,63,3,0.7
67,130,149,52,149,131,63,3,0.7
67,130,149,53,148,131,62,3,0.7
67,130,149,53,149,131,62,3,0.7
67,131,149,53,149,130,62,3,0.7
68,132,149,52,149,129,62,3,0.7
68,133,149,53,149,128,61,3,0.7
67,133,149,53,149,128,61,3,0.7
68,135,149,53,149,126,61,3,0.7
68,135,149,54,149,126,60,3,0.7
69,135,149,54,149,126,60,3,0.7
68,137,149,54,149,124,60,3,0.7
68,137,149,55,149,124,60,3,0.7
69,137,150,55,149,124,59,3,0.7
68,138,149,55,149,123,58,3,0.7
68,136,149,55,149,124,60,4,0.7
69,136,149,55,149,125,60,4,0.7
68,134,149,55,149,128,61,4,0.7
68,132,149,55,149,129,60,4,0.7
68,132,149,55,149,129,60,4,0.7
67,131,149,55,149,133,61,4,0.7
68,130,149,55,145,137,61,4,0.7
67,127,149,55,138,137,61,4,0.7
66,126,149,55,132,139,61,4,0.7
67,126,149,55,129,141,61,4,0.7
66,126,149,55,126,144,62,4,0.7
66,125,149,55,121,147,61,4,0.7
66,123,149,55,118,148,62,4,0.7
66,122,149,55,115,149,63,4,0.7
65,121,149,55,109,149,64,4,0.7
66,119,149,55,106,149,64,4,0.7
65,119,149,55,105,149,63,4,0.7
65,119,149,55,104,148,64,3,0.7
65,121,149,55,107,149,63,3,0.7
66,121,149,55,106,148,63,3,0.7
66,123,149,55,108,149,62,3,0.7
66,122,149,55,111,148,62,3,0.7
66,124,149,54,111,149,61,3,0.7
66,125,149,56,112,148,62,3,0.7
66,124,149,54,112,149,61,3,0.7
66,126,149,56,114,148,61,3,0.7
67,126,149,55,114,149,60,3,0.7
67,126,149,56,113,149,61,3,0.7
67,128,149,55,117,149,62,3,0.7
67,128,149,56,116,149,61,3,0.7
66,127,149,55,114,148,61,4,0.7
66,127,149,55,111,148,62,4,0.7
66,127,149,55,108,149,62,4,0.7
65,125,149,55,106,148,62,4,0.7
65,125,149,55,105,148,63,4,0.7
66,123,149,55,101,149,63,4,0.7
65,124,148,55,98,148,62,4,0.7
65,122,149,55,97,148,63,4,0.7
65,120,149,55,94,149,63,4,0.7
64,120,149,55,94,148,64,4,0.7
64,119,149,55,92,149,64,4,0.7
63,118,149,55,91,149,65,4,0.7
63,118,149,55,89,149,66,4,0.7
62,117,149,55,88,149,67,4,0.7
62,117,149,55,87,148,67,4,0.7
62,117,149,55,85,149,68,4,0.7
62,115,149,56,84,148,67,4,0.7
61,116,149,56,83,149,68,4,0.7
61,115,149,56,81,149,69,4,0.7
61,114,149,56,81,149,69,4,0.7
61,115,149,56,80,148,70,4,0.7
61,113,149,55,79,149,70,4,0.7
60,113,149,55,78,148,71,4,0.7
59,112,149,55,77,149,72,4,0.7
60,113,149,55,77,148,72,3,0.7
60,114,148,55,77,149,72,3,0.7
60,114,149,55,78,149,72,3,0.7
61,114,149,55,77,148,72,3,0.7
62,116,148,54,77,149,71,3,0.7
61,116,148,54,77,148,72,3,0.7
62,117,149,54,77,149,72,3,0.7
62,118,149,54,77,149,72,3,0.7
62,118,149,54,77,149,71,3,0.7
63,119,149,54,78,149,71,3,0.7
63,120,149,54,78,149,72,3,0.7
63,121,149,54,77,149,72,3,0.7
64,121,149,54,78,149,71,3,0.7
62,121,149,55,78,149,72,3,0.7
63,123,148,54,77,148,72,3,0.7
64,123,149,54,78,149,71,3,0.7
63,124,149,54,78,148,71,3,0.7
64,125,149,54,77,149,71,3,0.7
64,125,148,54,78,149,71,3,0.7
64,126,149,55,78,148,71,3,0.7
63,126,149,55,77,149,71,4,0.7
63,126,149,55,75,149,72,4,0.7
63,125,149,54,75,149,73,4,0.7
63,124,149,54,75,149,74,4,0.7
63,123,149,55,73,149,74,4,0.7
62,122,149,55,72,149,74,4,0.7
61,121,149,55,71,149,76,4,0.7
62,121,149,55,71,149,77,4,0.7
62,120,149,54,71,148,78,4,0.7
62,120,149,54,69,149,78,4,0.7
62,120,149,54,68,149,79,4,0.7
62,119,149,54,67,149,81,4,0.7
63,119,149,54,67,149,82,3,0.7
62,120,149,54,68,148,81,3,0.7
62,121,149,53,68,149,82,3,0.7
62,121,148,54,67,149,81,3,0.7
63,122,148,53,67,149,81,3,0.7
63,123,149,53,67,149,83,3,0.7
64,124,149,52,67,149,82,3,0.7
63,124,149,52,66,148,82,3,0.7
63,125,149,53,66,149,82,3,0.7
64,126,149,53,67,149,82,3,0.7
65,126,149,52,67,148,81,3,0.7
64,127,149,52,66,149,83,3,0.7
65,128,149,52,67,149,82,3,0.7
64,128,148,52,66,148,82,3,0.7
65,129,149,52,67,149,82,3,0.7
65,130,149,51,67,149,82,3,0.7
66,131,149,51,68,148,81,3,0.7
65,131,149,51,69,149,82,3,0.7
65,132,148,51,68,149,81,3,0.7
66,133,148,51,67,149,82,3,0.7
66,133,149,51,67,149,81,3,0.7
66,134,149,51,68,149,81,3,0.7
67,135,148,51,67,148,81,3,0.7
68,135,149,51,67,149,81,3,0.7
67,136,149,51,67,149,82,3,0.7
68,137,149,51,67,148,82,3,0.7
67,138,149,51,68,149,82,3,0.7
68,138,148,51,67,149,82,3,0.7
69,139,148,50,67,148,81,3,0.7
69,140,149,51,67,149,81,3,0.7
68,140,149,50,67,149,81,3,0.7
68,141,149,50,68,148,81,3,0.7
69,142,148,50,68,149,81,3,0.7
70,142,149,51,67,149,82,3,0.7
69,143,149,50,67,149,82,3,0.7
68,144,149,50,67,149,81,3,0.7
68,145,149,50,68,149,81,3,0.7
69,145,148,49,67,149,81,3,0.7
69,146,99,49,67,149,81,3,0.7
70,147,94,49,68,149,82,3,0.7
69,147,91,49,67,149,82,3,0.7
70,148,90,49,66,149,81,3,0.7
69,148,89,49,67,149,81,3,0.7
70,149,88,49,67,149,81,3,0.7
71,148,88,50,67,149,81,3,0.7
70,148,88,50,66,149,80,3,0.7
70,148,88,50,66,149,80,3,0.7
71,148,87,49,66,149,80,3,0.7
71,148,87,50,68,149,80,3,0.7
71,149,86,50,67,149,80,3,0.7
72,148,84,49,67,149,80,3,0.7
72,148,85,49,66,149,80,3,0.7
73,148,84,49,66,149,80,3,0.7
72,148,82,49,67,149,81,3,0.7
73,148,82,50,68,149,80,3,0.7
73,149,82,49,68,149,80,3,0.7
72,148,81,49,68,149,80,3,0.7
73,148,79,49,67,149,80,3,0.7
73,149,80,48,67,149,80,3,0.7
73,148,80,48,67,149,80,3,0.7
72,148,79,49,68,149,80,3,0.7
73,148,78,48,68,149,80,3,0.7
73,148,77,48,67,148,81,3,0.7
73,148,77,48,68,149,81,3,0.7
72,149,76,49,67,149,80,3,0.7
72,148,77,49,68,149,80,3,0.7
73,148,77,48,67,149,80,3,0.7
74,149,77,48,67,149,80,3,0.7
73,148,77,49,67,149,81,3,0.7
73,148,76,48,68,149,81,3,0.7
74,149,76,48,67,149,80,3,0.7
75,148,77,48,66,148,80,3,0.7
74,148,76,47,67,149,81,3,0.7
75,149,76,48,67,149,80,3,0.7
74,148,75,48,67,149,80,3,0.7
74,148,74,48,67,149,81,3,0.7
75,148,76,48,67,149,81,3,0.7
75,148,75,47,67,148,81,3,0.7
75,148,74,47,68,149,81,3,0.7
76,148,73,48,67,149,80,3,0.7
76,148,73,48,68,149,80,3,0.7
76,148,72,48,69,149,80,3,0.7
76,148,74,48,69,149,81,3,0.7
76,148,73,49,69,149,81,3,0.7
75,148,73,49,69,149,80,3,0.7
76,148,72,48,68,149,80,3,0.7
76,148,71,48,68,148,79,3,0.7
77,148,71,48,69,149,79,3,0.7
76,148,72,49,69,149,79,3,0.7
77,148,72,48,70,149,80,3,0.7
77,148,72,48,70,149,80,3,0.7
76,148,71,48,69,149,80,3,0.7
77,148,70,48,69,148,79,3,0.7
76,148,71,47,69,149,79,3,0.7
77,148,72,48,70,149,79,3,0.7
76,149,71,48,70,148,80,3,0.7
77,148,71,48,70,149,80,3,0.7
77,148,70,48,69,149,80,3,0.7
77,148,71,49,69,149,79,3,0.7
76,148,71,48,70,149,79,3,0.7
76,148,70,48,70,149,79,3,0.7
77,148,70,48,71,148,79,3,0.7
77,148,70,48,70,149,79,3,0.7
77,148,69,48,69,149,79,3,0.7
77,149,70,48,70,148,79,3,0.7
78,148,70,48,70,149,79,3,0.7
78,148,69,47,71,149,78,3,0.7
77,148,69,47,71,149,78,3,0.7
78,148,68,48,70,149,78,3,0.7
78,148,68,48,70,149,77,3,0.7
78,148,69,48,70,148,78,3,0.7
78,148,69,47,71,149,79,3,0.7
78,148,69,47,71,149,78,3,0.7
79,148,69,48,72,149,78,3,0.7
79,148,69,48,71,149,78,3,0.7
79,148,70,48,70,149,78,3,0.7
78,148,69,48,72,148,78,3,0.7
79,148,69,47,71,149,77,3,0.7
78,148,68,48,71,149,77,3,0.7
79,149,69,48,71,148,77,3,0.7
79,148,69,48,71,149,77,3,0.7
79,148,69,48,71,149,77,3,0.7
80,148,69,49,72,149,77,3,0.7
79,148,68,49,72,149,76,3,0.7
78,148,68,48,72,149,76,3,0.7
79,148,69,48,73,148,78,3,0.7
80,148,68,48,72,149,77,3,0.7
79,148,68,48,71,149,77,3,0.7
79,149,67,48,73,148,77,3,0.7
79,148,67,48,72,149,77,3,0.7
80,148,68,48,72,149,77,3,0.7
80,148,68,48,72,148,76,3,0.7
79,148,68,49,72,149,76,3,0.7
80,148,67,48,72,149,76,3,0.7
80,149,67,48,73,148,77,3,0.7
80,148,67,48,72,149,76,3,0.7
80,148,67,47,73,149,76,3,0.7
79,149,67,48,72,148,76,3,0.7
79,148,66,48,72,149,75,3,0.7
80,148,65,48,72,149,75,3,0.7
80,148,67,48,73,148,75,3,0.7
80,148,67,48,73,149,76,3,0.7
79,148,66,48,73,149,76,3,0.7
79,149,66,48,73,149,76,3,0.7
80,148,66,48,72,149,75,3,0.7
80,148,66,48,73,149,75,3,0.7
80,148,67,48,73,149,75,3,0.7
80,148,67,49,73,149,75,3,0.7
81,148,67,49,74,149,75,3,0.7
80,149,67,49,74,149,76,3,0.7
80,148,68,49,73,149,75,3,0.7
80,148,68,50,73,149,75,3,0.7
79,149,67,49,73,149,75,3,0.7
80,148,67,49,74,149,75,3,0.7
81,148,66,49,75,149,75,3,0.7
81,148,67,49,74,149,75,3,0.7
80,148,67,49,73,149,75,3,0.7
80,148,67,49,73,149,75,3,0.7
80,149,66,50,74,149,74,3,0.7
81,148,66,49,74,149,74,3,0.7
80,148,67,49,76,149,74,3,0.7
81,149,67,49,75,149,73,3,0.7
81,148,67,50,76,149,74,3,0.7
81,148,68,50,76,149,75,3,0.7
80,148,68,50,76,149,74,3,0.7
81,148,67,49,75,149,74,3,0.7
82,148,67,50,76,149,74,3,0.7
81,149,67,50,76,149,74,3,0.7
81,148,66,50,76,149,74,3,0.7
82,148,68,50,77,149,74,3,0.7
82,149,67,50,77,149,74,3,0.7
82,148,67,49,77,149,74,3,0.7
81,148,66,50,77,149,73,3,0.7
80,149,66,50,76,149,73,3,0.7
81,148,67,50,77,149,73,3,0.7
82,148,67,50,77,149,72,3,0.7
82,149,67,51,77,149,72,3,0.7
81,148,66,50,76,149,72,3,0.7
81,148,66,50,77,149,72,3,0.7
81,149,67,50,77,149,71,3,0.7
81,148,67,50,77,148,72,3,0.7
82,148,67,51,77,149,71,3,0.7
81,149,67,51,78,149,71,3,0.7
81,148,66,51,78,149,71,3,0.7
80,148,66,50,77,149,71,3,0.7
81,148,66,50,77,149,71,3,0.7
81,148,67,50,78,149,72,3,0.7
81,148,67,51,78,149,71,3,0.7
80,148,67,51,78,149,71,3,0.7
81,148,68,51,80,148,71,3,0.7
82,148,68,50,79,149,71,3,0.7
82,148,67,51,80,149,71,3,0.7
81,148,67,51,79,149,70,3,0.7
81,148,68,51,79,149,70,3,0.7
81,148,68,51,79,149,71,3,0.7
81,148,67,52,80,148,70,3,0.7
82,148,67,52,80,149,70,3,0.7
81,148,67,51,80,149,70,3,0.7
81,149,67,51,80,148,69,3,0.7
80,148,68,51,79,149,69,3,0.7
81,148,67,51,79,149,71,3,0.7
81,148,67,52,80,149,70,3,0.7
81,148,66,52,80,149,70,3,0.7
80,148,65,51,81,149,70,3,0.7
80,148,67,51,81,148,70,3,0.7
80,148,67,51,80,149,69,3,0.7
80,148,67,52,80,149,69,3,0.7
80,148,67,52,80,149,69,3,0.7
81,148,66,52,81,149,69,3,0.7
79,148,66,51,81,149,69,3,0.7
80,148,67,52,82,149,69,3,0.7
79,148,67,52,82,149,69,3,0.7
80,148,67,52,83,149,68,3,0.7
80,149,67,52,83,148,68,3,0.7
80,148,68,52,83,149,68,3,0.7
79,148,68,52,83,149,68,3,0.7
79,148,68,52,82,149,67,3,0.7
79,148,68,52,82,149,68,3,0.7
79,148,69,52,85,149,67,3,0.7
80,148,69,52,85,148,67,3,0.7
80,148,68,53,86,149,67,3,0.7
80,148,68,53,86,149,67,3,0.7
80,149,69,52,85,148,66,3,0.7
80,148,69,52,86,149,66,3,0.7
80,148,69,52,85,149,66,3,0.7
80,148,69,53,86,149,66,3,0.7
79,148,68,53,87,149,67,3,0.7
80,148,70,53,87,149,67,3,0.7
80,148,69,52,87,148,66,3,0.7
80,148,69,53,86,149,66,3,0.7
79,148,69,53,86,149,66,3,0.7
79,149,69,53,86,148,66,3,0.7
80,148,69,53,87,149,66,3,0.7
80,148,70,53,87,149,66,3,0.7
80,148,69,53,88,148,66,3,0.7
80,148,69,54,88,149,65,3,0.7
81,148,70,54,89,149,65,3,0.7
82,149,70,54,89,148,65,3,0.7
80,148,70,54,88,149,65,3,0.7
80,148,70,55,88,149,65,3,0.7
79,148,69,54,89,148,66,3,0.7
80,148,69,54,89,149,66,3,0.7
81,148,70,54,89,149,65,3,0.7
80,148,70,54,90,148,65,3,0.7
80,148,70,54,90,149,65,3,0.7
79,148,69,55,90,149,65,3,0.7
79,149,71,55,91,148,65,3,0.7
79,148,70,54,90,149,64,3,0.7
80,148,70,54,89,149,64,3,0.7
80,148,70,55,90,149,64,3,0.7
79,148,71,55,90,149,64,3,0.7
78,148,71,55,91,149,63,3,0.7
79,149,71,55,91,149,63,3,0.7
79,148,71,54,92,149,63,3,0.7
80,148,70,55,93,149,63,3,0.7
79,149,70,55,92,149,63,3,0.7
79,148,71,55,92,149,63,3,0.7
78,148,71,55,92,149,63,3,0.7
78,148,71,55,92,149,63,3,0.7
78,148,70,55,92,149,62,3,0.7
79,148,70,55,93,149,63,3,0.7
79,149,70,55,93,149,63,3,0.7
78,148,71,55,93,149,63,3,0.7
77,148,71,55,94,149,63,3,0.7
78,149,71,56,94,149,63,3,0.7
77,148,71,56,96,149,62,3,0.7
78,148,72,56,95,149,62,3,0.7
78,149,72,56,94,149,62,3,0.7
78,148,71,57,94,149,62,3,0.7
77,148,72,57,94,149,62,3,0.7
77,149,72,57,95,149,62,3,0.7
77,148,72,56,96,149,62,3,0.7
76,148,72,56,96,149,61,3,0.7
77,149,72,56,96,149,61,3,0.7
78,148,71,57,96,149,61,3,0.7
78,148,72,57,97,149,61,3,0.7
77,149,72,57,97,149,61,3,0.7
76,148,72,56,96,149,62,3,0.7
76,148,71,57,96,149,62,3,0.7
77,149,72,57,96,149,61,3,0.7
77,148,73,57,97,149,61,3,0.7
78,148,72,57,97,149,61,3,0.7
76,148,72,58,99,149,61,3,0.7
75,148,73,58,98,148,60,3,0.7
75,148,73,57,99,149,60,3,0.7
76,149,73,57,99,149,60,3,0.7
77,148,73,57,99,149,60,3,0.7
76,148,72,57,100,149,60,3,0.7
76,149,71,57,99,149,59,3,0.7
75,148,73,58,99,149,60,3,0.7
75,148,73,58,99,149,59,3,0.7
75,148,73,58,100,149,59,3,0.7
76,148,73,59,100,148,59,3,0.7
76,148,73,59,101,149,59,3,0.7
75,148,74,59,101,149,59,3,0.7
74,148,73,59,101,149,59,3,0.7
74,148,73,59,102,149,58,3,0.7
74,148,73,59,101,149,58,3,0.7
75,148,74,59,100,148,58,3,0.7
75,148,74,59,101,149,57,3,0.7
75,148,74,59,101,149,57,3,0.7
75,148,73,60,102,149,57,3,0.7
74,148,72,61,103,149,57,3,0.7
74,148,74,61,103,149,56,3,0.7
74,148,74,61,103,149,57,3,0.7
75,148,74,61,103,149,58,3,0.7
74,148,74,62,104,149,57,3,0.7
73,148,75,61,105,148,57,3,0.7
73,148,75,61,105,149,57,3,0.7
73,148,75,61,105,149,57,3,0.7
74,148,75,61,105,149,57,3,0.7
74,148,74,61,105,149,56,3,0.7
74,148,76,62,104,149,56,3,0.7
73,148,76,62,106,148,56,3,0.7
73,148,75,61,105,149,56,3,0.7
73,148,75,61,106,149,56,3,0.7
73,149,75,62,106,148,55,3,0.7
74,148,75,62,107,149,55,3,0.7
73,148,76,62,107,149,55,3,0.7
74,148,76,62,107,149,55,3,0.7
73,148,77,63,108,149,55,3,0.7
72,148,77,63,109,149,55,3,0.7
71,148,77,62,106,149,55,4,0.7
68,148,78,62,104,149,55,4,0.7
69,148,79,62,103,149,55,4,0.7
68,149,79,62,101,149,56,4,0.7
66,148,80,62,99,148,55,4,0.7
65,148,81,62,98,149,57,4,0.7
64,148,82,62,97,149,58,4,0.7
65,149,84,62,97,149,57,4,0.7
64,148,83,62,96,148,58,3,0.7
63,148,83,63,95,149,58,3,0.7
64,148,83,63,95,149,58,3,0.7
